game,char,file,duration_s,tail_maxdB,reason
sims,adult-female,adult-female-complimentee_appreci-3.wav,2.0,-99.0,capped
sims,adult-female,adult-female-cry_hard-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-frustrated-6.wav,2.0,-99.0,capped
sims,adult-female,adult-female-frustrated-7.wav,2.0,-99.0,capped
sims,adult-female,adult-female-ghost-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-ghost-1.wav,2.0,-99.0,capped
sims,adult-female,adult-female-ghost-2.wav,2.0,-99.0,capped
sims,adult-female,adult-female-groan-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-hey-2.wav,2.0,-99.0,capped
sims,adult-female,adult-female-hey-5.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-1.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-2.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-3.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-4.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-5.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-6.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-7.wav,2.0,-99.0,capped
sims,adult-female,adult-female-insultee-8.wav,2.0,-99.0,capped
sims,adult-female,adult-female-laugh_apprec-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-complimentee_appreci-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-frustrated-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-ghost-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-ghost-1.wav,2.0,-99.0,capped
sims,adult-male,adult-male-giftgetter_like-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-giftgetter_like-1.wav,2.0,-99.0,capped
sims,adult-male,adult-male-giftgetter_like-2.wav,2.0,-99.0,capped
sims,adult-male,adult-male-groan-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-1.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-2.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-3.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-4.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-5.wav,2.0,-99.0,capped
sims,adult-male,adult-male-hey-6.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-1.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-10.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-11.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-2.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-3.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-4.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-5.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-6.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-7.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-8.wav,2.0,-99.0,capped
sims,adult-male,adult-male-insultee-9.wav,2.0,-99.0,capped
sims,adult-male,adult-male-laugh_apprec-0.wav,2.0,-99.0,capped
sims,adult-male,adult-male-laugh_apprec-1.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-0.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-1.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-2.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-3.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-4.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-5.wav,2.0,-99.0,capped
sims,baby,baby-babytalk-6.wav,2.0,-99.0,capped
sims,baby,baby-baby_coo-1.wav,2.0,-99.0,capped
sims,baby,baby-baby_coo-3.wav,2.0,-99.0,capped
sims,baby,baby-baby_coo-4.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_small-0.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_small-1.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_small-2.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_windup-0.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_windup-1.wav,2.0,-99.0,capped
sims,baby,baby-baby_cry_windup-3.wav,2.0,-99.0,capped
sims,baby,baby-baby_giggle-1.wav,2.0,-99.0,capped
sims,baby,baby-baby_giggle-2.wav,2.0,-99.0,capped
sims,baby,baby-baby_giggle-4.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-cry_hard-0.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-frustrated-2.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-ghost-0.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-groan-0.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-insultee-0.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-insultee-1.wav,2.0,-99.0,capped
sims,bella-goth,bella-goth-laugh_apprec-0.wav,2.0,-99.0,capped
sims,child,child-complimentee_appreci-0.wav,2.0,-99.0,capped
sims,child,child-complimentee_appreci-1.wav,2.0,-99.0,capped
sims,child,child-complimentee_appreci-2.wav,2.0,-99.0,capped
sims,child,child-complimentee_appreci-3.wav,2.0,-99.0,capped
sims,child,child-complimentee_appreci-4.wav,2.0,-99.0,capped
sims,child,child-ghost-0.wav,2.0,-99.0,capped
sims,child,child-ghost-1.wav,2.0,-99.0,capped
sims,child,child-ghost-2.wav,2.0,-99.0,capped
sims,child,child-ghost-3.wav,2.0,-99.0,capped
sims,child,child-ghost-4.wav,2.0,-99.0,capped
sims,child,child-giftgetter_like-0.wav,2.0,-99.0,capped
sims,child,child-giftgetter_like-1.wav,2.0,-99.0,capped
sims,child,child-giftgetter_like-2.wav,2.0,-99.0,capped
sims,child,child-hey-0.wav,2.0,-99.0,capped
sims,child,child-insultee-0.wav,2.0,-99.0,capped
sims,child,child-insultee-1.wav,2.0,-99.0,capped
sims,child,child-insultee-2.wav,2.0,-99.0,capped
sims,child,child-insultee-3.wav,2.0,-99.0,capped
sims,child,child-laugh_apprec-0.wav,2.0,-99.0,capped
sims,child,child-laugh_apprec-1.wav,2.0,-99.0,capped
sims,child,child-laugh_apprec-3.wav,2.0,-99.0,capped
sims,child,child-laugh_apprec-4.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-arriba-0.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-frustrated-3.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-ghost-0.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-groan-0.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-hey-0.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-hey-1.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-insultee-0.wav,2.0,-99.0,capped
sims,mortimer-goth,mortimer-goth-insultee-1.wav,2.0,-99.0,capped
spongebob,patrick,patrick-goodmorning-0.mp3,2.0,-99.0,capped
spongebob,patrick,patrick-name-0.wav,2.0,-99.0,capped
spongebob,spongebob,spongebob-barkontree-0.wav,2.0,-99.0,capped
spongebob,spongebob,spongebob-dude-0.wav,2.0,-99.0,capped
spongebob,spongebob,spongebob-imready-0.mp3,2.0,-99.0,capped
spongebob,spongebob,spongebob-lowervolume-0.wav,2.0,-99.0,capped
spongebob,spongebob,spongebob-rippedpants-0.mp3,2.0,-99.0,capped
spongebob,squidward,squidward-walking-0.mp3,2.0,-99.0,capped
spongebob,_shared,shared-loserneighbors-0.wav,2.0,-99.0,capped
spongebob,_shared,shared-sandylikesbob-0.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-0.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-1.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-2.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-3.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-4.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-pissed-6.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-what-1.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-what-3.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,acolyte,acolyte-what-4.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,arthas,arthas-pissed-1.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,arthas,arthas-pissed-3.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peasant,peasant-death-0.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peasant,peasant-pissed-0.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peasant,peasant-pissed-1.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peasant,peasant-pissed-2.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peasant,peasant-pissed-3.wav,2.0,-99.0,capped
warcraft-3-frozen-throne,peon,peon-pissed-1.wav,2.0,-99.0,capped
